time	V(vquantised)
7.759655359986421e-005	1.860000e+002
7.844155359986378e-005	1.862500e+002
7.845298217129234e-005	1.865825e+002
7.846441074272091e-005	1.868398e+002
7.847583931414947e-005	1.870221e+002
7.848726788557804e-005	1.871292e+002
7.849869645700660e-005	1.871613e+002
7.851012502843518e-005	1.871182e+002
7.852155359986373e-005	1.870000e+002
7.936655359986330e-005	1.872500e+002
7.937798217129186e-005	1.875825e+002
7.938941074272043e-005	1.878398e+002
7.940083931414899e-005	1.880221e+002
7.941226788557756e-005	1.881292e+002
7.942369645700612e-005	1.881613e+002
7.943512502843470e-005	1.881182e+002
7.944655359986326e-005	1.880000e+002
8.029155359986282e-005	1.882500e+002
8.030369645700567e-005	1.885830e+002
8.031583931414852e-005	1.888406e+002
8.032798217129137e-005	1.890230e+002
8.034012502843423e-005	1.891302e+002
8.035226788557708e-005	1.891621e+002
8.036441074271993e-005	1.891187e+002
8.037655359986277e-005	1.890000e+002
8.121655359986234e-005	1.892500e+002
8.122869645700519e-005	1.895830e+002
8.124083931414804e-005	1.898406e+002
8.125298217129089e-005	1.900230e+002
8.126512502843375e-005	1.901302e+002
8.127726788557660e-005	1.901621e+002
8.128941074271945e-005	1.901187e+002
8.130155359986230e-005	1.900000e+002
8.183155359986202e-005	1.900000e+002
8.214655359986186e-005	1.902500e+002
8.215869645700471e-005	1.905830e+002
8.217083931414756e-005	1.908406e+002
8.218298217129040e-005	1.910230e+002
8.219512502843327e-005	1.911302e+002
8.220726788557612e-005	1.911621e+002
8.221941074271896e-005	1.911187e+002
8.223155359986181e-005	1.910000e+002
8.308155359986137e-005	1.912500e+002
8.309369645700422e-005	1.915830e+002
8.310583931414707e-005	1.918406e+002
8.311798217128992e-005	1.920230e+002
8.313012502843278e-005	1.921302e+002
8.314226788557563e-005	1.921621e+002
8.315441074271848e-005	1.921187e+002
8.316655359986133e-005	1.920000e+002
8.401655359986089e-005	1.922500e+002
8.402869645700374e-005	1.925830e+002
8.404083931414659e-005	1.928406e+002
8.405298217128944e-005	1.930230e+002
8.406512502843230e-005	1.931302e+002
8.407726788557515e-005	1.931621e+002
8.408941074271800e-005	1.931187e+002
8.410155359986085e-005	1.930000e+002
8.496155359986040e-005	1.932500e+002
8.497441074271754e-005	1.935833e+002
8.498726788557468e-005	1.938413e+002
8.500012502843181e-005	1.940238e+002
8.501298217128894e-005	1.941310e+002
8.502583931414608e-005	1.941627e+002
8.503869645700322e-005	1.941191e+002
8.505155359986035e-005	1.940000e+002
8.591655359985991e-005	1.942500e+002
8.592941074271704e-005	1.945833e+002
8.594226788557418e-005	1.948413e+002
8.595512502843132e-005	1.950238e+002
8.596798217128844e-005	1.951310e+002
8.598083931414558e-005	1.951627e+002
8.599369645700272e-005	1.951191e+002
8.600655359985986e-005	1.950000e+002
