time	V(vquantised)
8.319453577119426e-005	1.921621e+002
8.321882148547997e-005	1.921187e+002
8.324310719976567e-005	1.920000e+002
8.401310719976527e-005	1.922500e+002
8.403739291405097e-005	1.925830e+002
8.406167862833668e-005	1.928406e+002
8.408596434262238e-005	1.930230e+002
8.411025005690808e-005	1.931302e+002
8.413453577119377e-005	1.931621e+002
8.415882148547948e-005	1.931187e+002
8.418310719976518e-005	1.930000e+002
8.496310719976478e-005	1.932500e+002
8.498882148547905e-005	1.935833e+002
8.501453577119332e-005	1.938413e+002
8.504025005690759e-005	1.940238e+002
8.506596434262187e-005	1.941310e+002
8.509167862833615e-005	1.941627e+002
8.511739291405041e-005	1.941191e+002
8.514310719976468e-005	1.940000e+002
8.591310719976429e-005	1.942500e+002
8.593882148547856e-005	1.945833e+002
8.596453577119283e-005	1.948413e+002
8.599025005690710e-005	1.950238e+002
8.601596434262138e-005	1.951310e+002
8.604167862833565e-005	1.951627e+002
8.606739291404992e-005	1.951191e+002
8.609310719976419e-005	1.950000e+002
8.687310719976379e-005	1.952500e+002
8.689882148547807e-005	1.955833e+002
8.692453577119233e-005	1.958413e+002
8.695025005690660e-005	1.960238e+002
8.697596434262088e-005	1.961310e+002
8.700167862833516e-005	1.961627e+002
8.702739291404942e-005	1.961191e+002
8.705310719976370e-005	1.960000e+002
8.784310719976329e-005	1.962500e+002
8.786882148547756e-005	1.965833e+002
8.789453577119183e-005	1.968413e+002
8.792025005690610e-005	1.970238e+002
8.794596434262038e-005	1.971310e+002
8.797167862833465e-005	1.971627e+002
8.799739291404892e-005	1.971191e+002
8.802310719976319e-005	1.970000e+002
8.883310719976277e-005	1.972500e+002
8.885882148547705e-005	1.975833e+002
8.888453577119131e-005	1.978413e+002
8.891025005690559e-005	1.980238e+002
8.893596434261987e-005	1.981310e+002
8.896167862833414e-005	1.981627e+002
8.898739291404840e-005	1.981191e+002
8.901310719976268e-005	1.980000e+002
8.983310719976226e-005	1.982500e+002
8.986025005690510e-005	1.985837e+002
8.988739291404794e-005	1.988419e+002
8.991453577119078e-005	1.990245e+002
8.994167862833363e-005	1.991317e+002
8.996882148547648e-005	1.991633e+002
8.999596434261932e-005	1.991194e+002
9.002310719976216e-005	1.990000e+002
9.085310719976173e-005	1.992500e+002
9.088025005690457e-005	1.995837e+002
9.090739291404741e-005	1.998419e+002
9.093453577119025e-005	2.000245e+002
9.096167862833311e-005	2.001317e+002
9.098882148547595e-005	2.001633e+002
9.101596434261879e-005	2.001194e+002
9.104310719976163e-005	2.000000e+002
9.189310719976119e-005	2.002500e+002
9.190453577118975e-005	2.005706e+002
9.191596434261832e-005	2.008201e+002
9.192739291404688e-005	2.009984e+002
9.193882148547546e-005	2.011056e+002
9.195025005690402e-005	2.011415e+002
9.196167862833259e-005	2.011064e+002
9.197310719976115e-005	2.010000e+002
9.198310719976114e-005	2.010000e+002
9.295310719976064e-005	2.012500e+002
9.298025005690348e-005	2.015837e+002
9.300739291404632e-005	2.018419e+002
9.303453577118916e-005	2.020245e+002
9.306167862833202e-005	2.021317e+002
9.308882148547486e-005	2.021633e+002
9.311596434261770e-005	2.021194e+002
9.314310719976054e-005	2.020000e+002
9.403310719976008e-005	2.022500e+002
9.406025005690292e-005	2.025837e+002
9.408739291404576e-005	2.028419e+002
9.411453577118861e-005	2.030245e+002
9.414167862833146e-005	2.031317e+002
9.416882148547430e-005	2.031633e+002
9.419596434261714e-005	2.031194e+002
9.422310719975998e-005	2.030000e+002
9.514310719975951e-005	2.032500e+002
9.517167862833093e-005	2.035840e+002
9.520025005690233e-005	2.038424e+002
9.522882148547375e-005	2.040251e+002
9.525739291404516e-005	2.041323e+002
9.528596434261658e-005	2.041638e+002
9.531453577118798e-005	2.041197e+002
